cell_id,lon_idx,lat_idx,center_lon,center_lat,distribution,n_regimes,wind_speed_1,probability_1,std_1,wind_speed_2,probability_2,std_2
926,26,18,-92.43863,23.330463,unimodal,1,8.631994091725703,1.0,0.396976097691398,,,
927,27,18,-92.254166,23.330463,unimodal,1,9.333938827212954,1.0,0.8055480606712608,,,
928,28,18,-92.06972,23.330463,unimodal,1,10.61428506658816,1.0,0.4921263920346089,,,
929,29,18,-91.885254,23.330463,unimodal,1,9.746326983232215,1.0,0.609043599614127,,,
930,30,18,-91.7008,23.330463,unimodal,1,9.079578355944626,1.0,0.3079474785349636,,,
931,31,18,-91.51634,23.330463,unimodal,1,9.08278069993489,1.0,0.4976621872278274,,,
932,32,18,-91.33188,23.330463,unimodal,1,9.16377672839662,1.0,0.62067677096561,,,
933,33,18,-91.14743,23.330463,unimodal,1,9.126051593192331,1.0,0.5305935431902428,,,
934,34,18,-90.96297,23.330463,unimodal,1,9.038500140904397,1.0,0.1491718250533256,,,
935,35,18,-90.77851,23.330463,unimodal,1,8.744745384238522,1.0,0.2650618137549957,,,
936,36,18,-90.594055,23.330463,unimodal,1,8.204877303151802,1.0,0.2118672968461622,,,
937,37,18,-90.40959,23.330463,unimodal,1,7.825691886290602,1.0,0.1196498548164342,,,
938,38,18,-90.22514,23.330463,unimodal,1,7.348731303132322,1.0,0.3316301211912811,,,
939,39,18,-90.04068,23.330463,unimodal,1,6.738404305069418,1.0,0.2194107967867864,,,
940,40,18,-89.85623,23.330463,unimodal,1,6.77684226665422,1.0,0.1366437448372003,,,
941,41,18,-89.67177,23.330463,unimodal,1,6.585325426230462,1.0,0.0754864997665126,,,
942,42,18,-89.487305,23.330463,bimodal,2,6.649879808570365,0.4722222222222222,0.029757173963730347,6.7577932084354435,0.5277777777777778,0.018425915310143173
943,43,18,-89.30286,23.330463,unimodal,1,6.802827669671449,1.0,0.0678428299985301,,,
944,44,18,-89.11839,23.330463,unimodal,1,6.74408215692726,1.0,0.1014186919959741,,,
945,45,18,-88.933945,23.330463,unimodal,1,6.521134129339992,1.0,0.0899393363434966,,,
946,46,18,-88.74948,23.330463,unimodal,1,6.167411311673202,1.0,0.140867824820323,,,
947,47,18,-88.565025,23.330463,unimodal,1,5.697955165342159,1.0,0.1511254271079724,,,
948,48,18,-88.38057,23.330463,unimodal,1,5.378188314250261,1.0,0.1141845190194756,,,
949,49,18,-88.196106,23.330463,unimodal,1,4.908342374849288,1.0,0.125055948309232,,,
950,0,19,-97.23451,23.498207,bimodal,2,7.900009121894831,0.6388888888888888,0.06639938237382138,8.389383876459611,0.3611111111111111,0.21187696453670832
951,1,19,-97.050064,23.498207,unimodal,1,7.985910326054553,1.0,0.1123713818924101,,,
952,2,19,-96.8656,23.498207,unimodal,1,8.172840064546499,1.0,0.1239422991002741,,,
953,3,19,-96.68114,23.498207,unimodal,1,7.9616890575789245,1.0,0.1678579295063758,,,
954,4,19,-96.49669,23.498207,unimodal,1,7.912559931503556,1.0,0.4089659417906521,,,
955,5,19,-96.312225,23.498207,unimodal,1,8.829722472436305,1.0,0.7084013611650308,,,
956,6,19,-96.12778,23.498207,unimodal,1,9.931132447789857,1.0,0.4484514414185926,,,
957,7,19,-95.94331,23.498207,unimodal,1,10.995852140107386,1.0,0.5121650329186964,,,
958,8,19,-95.75886,23.498207,unimodal,1,10.768511937847926,1.0,0.3383734686392115,,,
959,9,19,-95.5744,23.498207,unimodal,1,11.009408801044083,1.0,0.498995983249429,,,
960,10,19,-95.38994,23.498207,unimodal,1,11.437091674702032,1.0,0.3168868325189687,,,
961,11,19,-95.20549,23.498207,unimodal,1,11.321403927637093,1.0,0.1677710437786697,,,
962,12,19,-95.02103,23.498207,bimodal,2,10.65847017571916,0.26666666666666666,0.18986407555307974,11.12966421539631,0.7333333333333333,0.07769090465239054
963,13,19,-94.83657,23.498207,unimodal,1,11.06600691967625,1.0,0.2763503151475412,,,
964,14,19,-94.652115,23.498207,unimodal,1,11.396958239140366,1.0,0.6488949725071592,,,
965,15,19,-94.46765,23.498207,unimodal,1,10.75389773965972,1.0,0.6272460726912781,,,
966,16,19,-94.2832,23.498207,unimodal,1,9.937603888334191,1.0,0.2730631359852301,,,
967,17,19,-94.09874,23.498207,unimodal,1,9.545603902880387,1.0,0.3519012828713744,,,
968,18,19,-93.91429,23.498207,unimodal,1,9.784892372812257,1.0,0.3558034030220208,,,
969,19,19,-93.72983,23.498207,unimodal,1,9.213331801857985,1.0,0.3968970834306629,,,
970,20,19,-93.545364,23.498207,unimodal,1,8.6486884901144,1.0,0.4114068082301189,,,
971,21,19,-93.360916,23.498207,unimodal,1,8.200564357713679,1.0,0.3765578893527541,,,
972,22,19,-93.17645,23.498207,unimodal,1,8.294821119781748,1.0,0.2643509463799709,,,
973,23,19,-92.992004,23.498207,unimodal,1,8.679442580916772,1.0,0.220791435199555,,,
974,24,19,-92.80754,23.498207,unimodal,1,8.920403205777543,1.0,0.0667675343016648,,,
975,25,19,-92.623085,23.498207,unimodal,1,9.06534233977366,1.0,0.3759674710737592,,,
976,26,19,-92.43863,23.498207,unimodal,1,9.704709261905627,1.0,0.3797278295777563,,,
977,27,19,-92.254166,23.498207,unimodal,1,9.60003917168293,1.0,0.6649311897088117,,,
978,28,19,-92.06972,23.498207,unimodal,1,10.682403603215413,1.0,0.7862102554024508,,,
979,29,19,-91.885254,23.498207,unimodal,1,9.953760622106117,1.0,0.3671118498817192,,,
980,30,19,-91.7008,23.498207,unimodal,1,9.544355318841715,1.0,0.8031099331544679,,,
981,31,19,-91.51634,23.498207,unimodal,1,9.325922008647934,1.0,0.7136666390756732,,,
982,32,19,-91.33188,23.498207,unimodal,1,10.148375786206293,1.0,0.5316587492916769,,,
983,33,19,-91.14743,23.498207,unimodal,1,9.860042221212488,1.0,0.6592072418462624,,,
984,34,19,-90.96297,23.498207,unimodal,1,9.85431291142445,1.0,0.5173170388739026,,,
985,35,19,-90.77851,23.498207,unimodal,1,9.014660119126525,1.0,0.2569151586404983,,,
986,36,19,-90.594055,23.498207,unimodal,1,8.397242941772664,1.0,0.1037717569031728,,,
987,37,19,-90.40959,23.498207,unimodal,1,8.105877274646605,1.0,0.1179592792374211,,,
988,38,19,-90.22514,23.498207,unimodal,1,7.802126865722793,1.0,0.2344564769750031,,,
989,39,19,-90.04068,23.498207,unimodal,1,7.304712547024467,1.0,0.1402897489785219,,,
990,40,19,-89.85623,23.498207,unimodal,1,7.096714166060348,1.0,0.221549336801232,,,
991,41,19,-89.67177,23.498207,unimodal,1,6.667209875617923,1.0,0.1369273864691574,,,
992,42,19,-89.487305,23.498207,unimodal,1,6.653559010906857,1.0,0.0585285710764117,,,
993,43,19,-89.30286,23.498207,unimodal,1,6.43907102779853,1.0,0.1058505021195111,,,
994,44,19,-89.11839,23.498207,unimodal,1,6.400691899629917,1.0,0.0698669095424066,,,
995,45,19,-88.933945,23.498207,unimodal,1,6.297218725641181,1.0,0.0759482165889783,,,
996,46,19,-88.74948,23.498207,unimodal,1,6.136253584156393,1.0,0.1071669999289185,,,
997,47,19,-88.565025,23.498207,unimodal,1,5.657943819799229,1.0,0.1103029550332284,,,
998,48,19,-88.38057,23.498207,unimodal,1,5.294441157745476,1.0,0.1782642573478287,,,
999,49,19,-88.196106,23.498207,unimodal,1,4.727770974563812,1.0,0.1361201672739204,,,
1000,0,20,-97.23451,23.665947,unimodal,1,9.29219708668406,1.0,0.3717891776370458,,,
1001,1,20,-97.050064,23.665947,unimodal,1,8.60989706171353,1.0,0.2615094977687429,,,
1002,2,20,-96.8656,23.665947,unimodal,1,8.485713045219297,1.0,0.2799220987971482,,,
1003,3,20,-96.68114,23.665947,unimodal,1,8.486344815144234,1.0,0.484375464422698,,,
1004,4,20,-96.49669,23.665947,unimodal,1,9.02445680096784,1.0,0.6150553078738453,,,
1005,5,20,-96.312225,23.665947,unimodal,1,10.258816843177556,1.0,0.3435021223122279,,,
1006,6,20,-96.12778,23.665947,unimodal,1,11.05068335505565,1.0,0.3906383284185625,,,
1007,7,20,-95.94331,23.665947,unimodal,1,11.660891565570433,1.0,0.1657312862504442,,,
1008,8,20,-95.75886,23.665947,unimodal,1,11.801387616967284,1.0,0.2698301505215221,,,
1009,9,20,-95.5744,23.665947,unimodal,1,11.984911758935285,1.0,0.196876360524692,,,
1010,10,20,-95.38994,23.665947,unimodal,1,12.325370105271531,1.0,0.1488119818765355,,,
1011,11,20,-95.20549,23.665947,unimodal,1,12.36615924125366,1.0,0.3940434750541141,,,
1012,12,20,-95.02103,23.665947,unimodal,1,11.724869558003098,1.0,0.5756577444993638,,,
1013,13,20,-94.83657,23.665947,unimodal,1,11.9959152432272,1.0,0.6925120817513524,,,
1014,14,20,-94.652115,23.665947,unimodal,1,12.526495598969092,1.0,0.7376106231615527,,,
1015,15,20,-94.46765,23.665947,unimodal,1,11.9354859923233,1.0,1.1784199661021322,,,
1016,16,20,-94.2832,23.665947,unimodal,1,10.474765726867725,1.0,1.2576989729819157,,,
1017,17,20,-94.09874,23.665947,unimodal,1,10.269943254285858,1.0,0.6323454214948979,,,
1018,18,20,-93.91429,23.665947,unimodal,1,10.525887945828572,1.0,0.271418356198724,,,
1019,19,20,-93.72983,23.665947,unimodal,1,10.265139517566649,1.0,0.3474500533471887,,,
1020,20,20,-93.545364,23.665947,unimodal,1,9.642693433776104,1.0,0.3560041220194205,,,
1021,21,20,-93.360916,23.665947,unimodal,1,9.13624268425316,1.0,0.2997646454694232,,,
1022,22,20,-93.17645,23.665947,unimodal,1,8.91946255541775,1.0,0.8325319596679542,,,
1023,23,20,-92.992004,23.665947,unimodal,1,8.387906784786667,1.0,0.3003192115973687,,,
1024,24,20,-92.80754,23.665947,unimodal,1,9.101164509893351,1.0,0.2580990255904001,,,
1025,25,20,-92.623085,23.665947,unimodal,1,9.582072745387311,1.0,0.2122809992766279,,,
1026,26,20,-92.43863,23.665947,unimodal,1,9.261501097870989,1.0,0.4241828991062641,,,
1027,27,20,-92.254166,23.665947,unimodal,1,9.337035978675404,1.0,0.555901657867251,,,
1028,28,20,-92.06972,23.665947,unimodal,1,9.155279652975178,1.0,0.6856238238436598,,,
1029,29,20,-91.885254,23.665947,unimodal,1,10.584153595635476,1.0,1.0091434381632884,,,
1030,30,20,-91.7008,23.665947,unimodal,1,10.940773440092991,1.0,1.031333281575625,,,
1031,31,20,-91.51634,23.665947,unimodal,1,9.506571806326727,1.0,0.8489779669164075,,,
1032,32,20,-91.33188,23.665947,unimodal,1,11.129034280540203,1.0,0.6786428193084196,,,
1033,33,20,-91.14743,23.665947,unimodal,1,10.652792575931102,1.0,0.4393901367134858,,,
1034,34,20,-90.96297,23.665947,unimodal,1,9.75205056599717,1.0,0.5886597794338188,,,
1035,35,20,-90.77851,23.665947,unimodal,1,9.226557519110344,1.0,0.1564161471975828,,,
1036,36,20,-90.594055,23.665947,unimodal,1,8.752658155314391,1.0,0.1765728949383586,,,
1037,37,20,-90.40959,23.665947,unimodal,1,8.398741195966378,1.0,0.1626093095527678,,,
1038,38,20,-90.22514,23.665947,unimodal,1,8.222046800492823,1.0,0.1326021972650051,,,
1039,39,20,-90.04068,23.665947,unimodal,1,7.761303190706401,1.0,0.1407268284660392,,,
1040,40,20,-89.85623,23.665947,unimodal,1,7.542775891088856,1.0,0.1108768868356198,,,
1041,41,20,-89.67177,23.665947,unimodal,1,7.042090430603706,1.0,0.1546535090096846,,,
1042,42,20,-89.487305,23.665947,unimodal,1,6.962427729524333,1.0,0.1227313342622093,,,
1043,43,20,-89.30286,23.665947,unimodal,1,6.607419427490985,1.0,0.1028791308579076,,,
1044,44,20,-89.11839,23.665947,unimodal,1,6.520973543584827,1.0,0.0672052281145229,,,
1045,45,20,-88.933945,23.665947,unimodal,1,6.211354285163711,1.0,0.0783177254988656,,,
1046,46,20,-88.74948,23.665947,unimodal,1,5.893713104681245,1.0,0.0886067709627648,,,
1047,47,20,-88.565025,23.665947,unimodal,1,5.57682308098806,1.0,0.1070144141762221,,,
1048,48,20,-88.38057,23.665947,unimodal,1,5.205942857339716,1.0,0.163170160543165,,,
1049,49,20,-88.196106,23.665947,unimodal,1,4.675137199569516,1.0,0.1729247549753175,,,
1050,0,21,-97.23451,23.83369,unimodal,1,9.520126399702711,1.0,0.1739317898327054,,,
1051,1,21,-97.050064,23.83369,unimodal,1,9.294811670432871,1.0,0.2243875550999868,,,
1052,2,21,-96.8656,23.83369,unimodal,1,10.016086259932086,1.0,0.4215564950667693,,,
1053,3,21,-96.68114,23.83369,unimodal,1,9.99786782802831,1.0,0.276720460448255,,,
1054,4,21,-96.49669,23.83369,unimodal,1,10.42559983377165,1.0,0.2969093602713208,,,
1055,5,21,-96.312225,23.83369,unimodal,1,11.16074322455528,1.0,0.3626352552730799,,,
1056,6,21,-96.12778,23.83369,unimodal,1,12.005686773726392,1.0,0.3857232667456001,,,
1057,7,21,-95.94331,23.83369,unimodal,1,12.448848079233144,1.0,0.4301186910490299,,,
1058,8,21,-95.75886,23.83369,unimodal,1,12.839981336538823,1.0,0.4964646569902364,,,
1059,9,21,-95.5744,23.83369,bimodal,2,12.516796132885798,0.6388888888888888,0.13321801660400506,13.283082834056689,0.3611111111111111,0.45580375570793275
1060,10,21,-95.38994,23.83369,unimodal,1,13.000528712225648,1.0,0.556768472751763,,,
1061,11,21,-95.20549,23.83369,unimodal,1,13.167076719940486,1.0,1.478492481835206,,,
1062,12,21,-95.02103,23.83369,unimodal,1,11.83736591446592,1.0,1.8295192676591423,,,
1063,13,21,-94.83657,23.83369,unimodal,1,12.871739100962367,1.0,1.0646133359342371,,,
1064,14,21,-94.652115,23.83369,unimodal,1,11.441616236639732,1.0,1.0413322592731251,,,
1065,15,21,-94.46765,23.83369,unimodal,1,10.93718487925353,1.0,1.775831563277344,,,
1066,16,21,-94.2832,23.83369,unimodal,1,10.833964213744272,1.0,1.4310245093087814,,,
1067,17,21,-94.09874,23.83369,unimodal,1,11.298814506614068,1.0,0.6456372014530822,,,
1068,18,21,-93.91429,23.83369,unimodal,1,11.187277527434718,1.0,0.4283929842928929,,,
1069,19,21,-93.72983,23.83369,unimodal,1,11.449789348749626,1.0,0.5294394690932512,,,
1070,20,21,-93.545364,23.83369,unimodal,1,10.663319796390123,1.0,0.4320657345221406,,,
1071,21,21,-93.360916,23.83369,unimodal,1,10.001173232330508,1.0,0.4876495515899583,,,
1072,22,21,-93.17645,23.83369,unimodal,1,9.196821890464642,1.0,0.5333441937249644,,,
1073,23,21,-92.992004,23.83369,unimodal,1,9.224816849740527,1.0,0.3752569175992756,,,
1074,24,21,-92.80754,23.83369,unimodal,1,9.248188665974302,1.0,0.3228042746017467,,,
1075,25,21,-92.623085,23.83369,unimodal,1,10.053780415419874,1.0,0.6460901707010388,,,
1076,26,21,-92.43863,23.83369,unimodal,1,11.00606879902031,1.0,0.6909517938919636,,,
1077,27,21,-92.254166,23.83369,unimodal,1,11.20210340566766,1.0,1.3601916491024328,,,
1078,28,21,-92.06972,23.83369,unimodal,1,11.386697742938171,1.0,0.996217367152511,,,
1079,29,21,-91.885254,23.83369,unimodal,1,10.375174600695928,1.0,1.0214276250718084,,,
1080,30,21,-91.7008,23.83369,unimodal,1,10.786536853936123,1.0,1.040493924023877,,,
1081,31,21,-91.51634,23.83369,unimodal,1,11.64162269222935,1.0,1.3024054399679996,,,
1082,32,21,-91.33188,23.83369,unimodal,1,10.86306665688158,1.0,0.7123225268306577,,,
1083,33,21,-91.14743,23.83369,unimodal,1,11.006458317487224,1.0,0.2277424122642461,,,
1084,34,21,-90.96297,23.83369,unimodal,1,10.686138933428651,1.0,0.6706564857995909,,,
1085,35,21,-90.77851,23.83369,unimodal,1,9.659733632762933,1.0,0.2350177440415378,,,
1086,36,21,-90.594055,23.83369,unimodal,1,9.170298969722277,1.0,0.2262771876007718,,,
1087,37,21,-90.40959,23.83369,unimodal,1,8.808589718420345,1.0,0.1554474395154519,,,
1088,38,21,-90.22514,23.83369,unimodal,1,8.61884465734807,1.0,0.1593454142514358,,,
1089,39,21,-90.04068,23.83369,unimodal,1,8.253834417888761,1.0,0.2158276419750021,,,
1090,40,21,-89.85623,23.83369,unimodal,1,7.825616317988385,1.0,0.1505332362980731,,,
1091,41,21,-89.67177,23.83369,unimodal,1,7.467321424893896,1.0,0.1605720347557249,,,
1092,42,21,-89.487305,23.83369,unimodal,1,7.310151831110812,1.0,0.1547684067437301,,,
1093,43,21,-89.30286,23.83369,unimodal,1,6.893348666704815,1.0,0.1270595106149467,,,
1094,44,21,-89.11839,23.83369,unimodal,1,6.641287972543026,1.0,0.1050666482152788,,,
1095,45,21,-88.933945,23.83369,unimodal,1,6.224779681481768,1.0,0.1198157772403062,,,
1096,46,21,-88.74948,23.83369,unimodal,1,5.864038376595799,1.0,0.0778323086492668,,,
1097,47,21,-88.565025,23.83369,unimodal,1,5.586730726254147,1.0,0.1064493610046894,,,
1098,48,21,-88.38057,23.83369,unimodal,1,5.111247365027241,1.0,0.1665652500947996,,,
1099,49,21,-88.196106,23.83369,unimodal,1,4.848476682550736,1.0,0.1869610087365188,,,
1100,0,22,-97.23451,24.001434,unimodal,1,8.880006953836308,1.0,0.170095970309918,,,
1101,1,22,-97.050064,24.001434,bimodal,2,9.106451775524524,0.4166666666666667,0.15937881471982335,9.555357073105197,0.5833333333333334,0.0826142028225123
1102,2,22,-96.8656,24.001434,unimodal,1,10.093093103633764,1.0,0.3511827888187168,,,
1103,3,22,-96.68114,24.001434,bimodal,2,10.710824136114253,0.7222222222222222,0.08110489394100592,11.130569082006566,0.2777777777777778,0.2306058774449453
1104,4,22,-96.49669,24.001434,unimodal,1,11.438459786786929,1.0,0.4141740368509333,,,
1105,5,22,-96.312225,24.001434,unimodal,1,11.88486164174368,1.0,0.1444087471648056,,,
1106,6,22,-96.12778,24.001434,unimodal,1,12.496869722359897,1.0,0.1780098836396426,,,
1107,7,22,-95.94331,24.001434,unimodal,1,13.114962656171349,1.0,0.3076822305875103,,,
1108,8,22,-95.75886,24.001434,unimodal,1,14.330210363643287,1.0,0.6372974769306098,,,
1109,9,22,-95.5744,24.001434,unimodal,1,15.04722176342334,1.0,1.0035783425574758,,,
1110,10,22,-95.38994,24.001434,bimodal,2,13.03308615263399,0.6944444444444444,0.4598653408799551,15.664003835669943,0.3055555555555556,1.2138535051885917
1111,11,22,-95.20549,24.001434,bimodal,2,9.671025838173108,0.25,1.1232523122895703,12.967530277235621,0.75,0.5213370291064826
1112,12,22,-95.02103,24.001434,unimodal,1,12.793459995133434,1.0,0.7905950040904514,,,
1113,13,22,-94.83657,24.001434,unimodal,1,14.157315261348474,1.0,0.6804689658861768,,,
1114,14,22,-94.652115,24.001434,unimodal,1,12.74392811439854,1.0,0.7916811238292759,,,
1115,15,22,-94.46765,24.001434,unimodal,1,11.613655963918957,1.0,0.814217398409704,,,
1116,16,22,-94.2832,24.001434,unimodal,1,12.291991684397146,1.0,0.3521138747244961,,,
1117,17,22,-94.09874,24.001434,unimodal,1,11.86670850739198,1.0,0.844995011884853,,,
1118,18,22,-93.91429,24.001434,unimodal,1,12.191935956493772,1.0,0.4131342521324236,,,
1119,19,22,-93.72983,24.001434,unimodal,1,12.092949558807746,1.0,0.2238437732066787,,,
1120,20,22,-93.545364,24.001434,unimodal,1,11.931060260696825,1.0,0.4790016094768068,,,
1121,21,22,-93.360916,24.001434,unimodal,1,11.22611767347541,1.0,0.6492156909399475,,,
1122,22,22,-93.17645,24.001434,bimodal,2,9.804801778529386,0.5833333333333334,0.2048489782894787,10.950697684333157,0.4166666666666667,0.37644057017085736
1123,23,22,-92.992004,24.001434,unimodal,1,10.210226280725994,1.0,0.3470780282796119,,,
1124,24,22,-92.80754,24.001434,unimodal,1,10.138133949445272,1.0,0.4796240244785748,,,
1125,25,22,-92.623085,24.001434,unimodal,1,10.25559446152744,1.0,0.3036702472554757,,,
1126,26,22,-92.43863,24.001434,unimodal,1,10.647282622236474,1.0,1.3303274285473223,,,
1127,27,22,-92.254166,24.001434,unimodal,1,12.280175517628496,1.0,2.0978434580095047,,,
1128,28,22,-92.06972,24.001434,unimodal,1,11.81980537156603,1.0,1.4662434232951589,,,
1129,29,22,-91.885254,24.001434,unimodal,1,11.6493029185885,1.0,1.3192464707025218,,,
1130,30,22,-91.7008,24.001434,unimodal,1,11.018451893640211,1.0,1.4915950552978268,,,
1131,31,22,-91.51634,24.001434,unimodal,1,11.431596849191608,1.0,0.7918410061592228,,,
1132,32,22,-91.33188,24.001434,unimodal,1,11.062720480873471,1.0,1.1621320839422995,,,
1133,33,22,-91.14743,24.001434,bimodal,2,10.60745633335989,0.3055555555555556,0.4434457806723946,11.479289689556653,0.6944444444444444,0.11149209035290158
1134,34,22,-90.96297,24.001434,unimodal,1,10.251799554601876,1.0,0.6323286881749517,,,
1135,35,22,-90.77851,24.001434,unimodal,1,10.235242614979237,1.0,0.332034284230837,,,
1136,36,22,-90.594055,24.001434,unimodal,1,9.809915270675354,1.0,0.1798932006519147,,,
1137,37,22,-90.40959,24.001434,unimodal,1,9.528415324215102,1.0,0.1809226079624715,,,
1138,38,22,-90.22514,24.001434,unimodal,1,9.247760835771205,1.0,0.2389733541832895,,,
1139,39,22,-90.04068,24.001434,unimodal,1,8.854552009785657,1.0,0.2400737899810058,,,
1140,40,22,-89.85623,24.001434,unimodal,1,8.374122867059775,1.0,0.2141078445943317,,,
1141,41,22,-89.67177,24.001434,unimodal,1,7.940200842075735,1.0,0.2055745827367892,,,
1142,42,22,-89.487305,24.001434,unimodal,1,7.59127320236757,1.0,0.1646299643745848,,,
1143,43,22,-89.30286,24.001434,unimodal,1,7.072084664066116,1.0,0.1370814018405509,,,
1144,44,22,-89.11839,24.001434,unimodal,1,6.729794508876666,1.0,0.0958694521358044,,,
1145,45,22,-88.933945,24.001434,unimodal,1,6.37296207317729,1.0,0.1457868207551891,,,
1146,46,22,-88.74948,24.001434,unimodal,1,5.99681720465682,1.0,0.078510462290003,,,
1147,47,22,-88.565025,24.001434,unimodal,1,5.592970514367058,1.0,0.1116749486538723,,,
1148,48,22,-88.38057,24.001434,unimodal,1,5.100960951959166,1.0,0.2126688212231683,,,
1149,49,22,-88.196106,24.001434,unimodal,1,4.903316662359945,1.0,0.3385049705696248,,,
1150,0,23,-97.23451,24.169176,unimodal,1,9.956494878959775,1.0,0.4406384060785332,,,
1151,1,23,-97.050064,24.169176,unimodal,1,10.073493283496113,1.0,0.2526236475704208,,,
1152,2,23,-96.8656,24.169176,unimodal,1,10.826705987754712,1.0,0.5052605561369216,,,
1153,3,23,-96.68114,24.169176,unimodal,1,11.571803162952913,1.0,0.2541126238344949,,,
1154,4,23,-96.49669,24.169176,unimodal,1,11.756624567606876,1.0,0.0560225156787751,,,
1155,5,23,-96.312225,24.169176,unimodal,1,11.782569238547756,1.0,0.1026160295305191,,,
1156,6,23,-96.12778,24.169176,unimodal,1,12.148599602000072,1.0,0.1880758338061155,,,
1157,7,23,-95.94331,24.169176,unimodal,1,11.70562204856845,1.0,1.2497932328977075,,,
